ID,kmeans_cluster2,kmeans_cluster3,kmeans_cluster4,kmeans_cluster5,kmeans_cluster6,kmeans_cluster7,kmeans_cluster8,kmeans_cluster9,kmeans_cluster10
32396,1,0,1,2,1,1,4,2,1
32400,0,2,2,0,0,0,5,4,8
32404,0,2,2,3,0,0,1,0,2
32407,0,2,2,3,0,0,1,0,2
32408,0,2,2,0,0,0,5,4,8
32409,1,0,1,2,1,1,4,2,1
32411,0,1,3,4,3,2,0,5,0
32412,0,2,2,3,0,0,1,7,7
32413,0,2,0,1,4,5,3,8,5
32417,1,0,1,2,1,6,2,1,9
32418,0,2,2,3,0,0,1,0,2
32421,0,1,3,4,2,3,6,3,6
32422,0,2,2,0,0,0,5,4,8
32424,0,2,2,3,0,0,1,0,3
32425,1,0,1,2,1,1,4,2,1
32428,1,0,1,2,1,1,4,2,1
32429,0,2,2,3,0,0,1,0,3
32431,0,2,0,1,5,4,7,6,4
32432,0,2,2,0,0,6,5,4,8
32435,1,0,1,2,1,1,4,2,1
32439,1,0,1,2,1,1,4,2,1
32443,1,0,1,2,1,1,4,2,1
32446,0,2,2,3,0,0,1,0,3
32447,0,2,2,3,0,0,1,7,7
32449,0,1,3,4,3,2,0,5,0
32450,1,0,1,2,1,1,4,2,1
32451,1,0,1,2,1,1,4,2,1
32456,0,2,2,3,0,0,1,7,7
32459,0,1,3,4,3,2,0,5,0
32460,0,1,3,4,2,3,6,3,6
32464,0,2,2,3,0,0,1,0,3
32465,1,0,1,2,1,1,4,2,1
32466,0,2,2,3,0,0,1,0,3
32467,0,2,2,3,0,0,1,0,3
32468,0,2,2,3,0,0,1,0,3
32469,1,0,1,2,1,1,4,2,1
32472,0,2,2,3,0,0,1,7,7
32479,0,2,2,3,0,0,1,0,3
32480,0,2,0,1,4,5,3,8,5
32481,0,2,2,3,0,0,1,0,2
32483,0,2,2,3,0,0,1,7,7
32488,1,0,1,2,1,1,4,2,1
32489,1,0,1,2,1,1,4,2,1
32490,1,0,1,2,1,1,4,2,1
32496,0,2,2,3,0,0,1,0,3
32497,0,2,0,1,0,0,1,0,3
32499,0,2,0,1,4,5,3,8,5
32500,0,2,2,3,0,0,1,7,7
32501,1,0,1,2,1,1,4,2,1
32502,0,2,2,3,0,0,1,0,3
32503,0,2,0,1,4,5,3,8,5
32506,0,1,3,4,3,2,0,5,0
32507,0,2,2,3,0,0,1,0,3
32513,0,2,2,3,0,0,1,0,3
32516,0,2,2,3,0,0,1,0,3
32517,1,0,1,2,1,6,2,1,9
32518,1,0,1,2,1,6,2,1,9
32519,0,2,2,3,0,0,1,0,3
32523,0,2,2,3,0,0,1,0,3
32525,0,2,2,3,0,0,1,0,3
32527,0,2,2,3,0,0,1,0,3
32528,0,2,2,3,0,0,1,7,7
32529,0,1,3,4,2,3,6,3,6
32530,0,2,2,3,0,0,1,7,7
32532,0,2,2,3,0,0,1,0,3
32534,1,0,1,2,1,1,4,2,1
32535,0,2,2,3,0,0,1,0,3
32536,1,0,1,2,1,6,2,1,9
32539,1,0,1,2,1,1,4,2,1
32542,1,0,1,2,1,1,4,2,1
32546,0,2,2,3,0,0,1,0,3
32549,0,2,2,3,0,0,1,0,3
32552,0,2,2,3,0,0,1,7,7
32556,0,2,2,3,0,0,1,7,7
32557,0,2,2,3,0,0,1,0,2
32559,0,2,2,3,0,0,1,0,3
32560,0,2,2,3,0,0,1,0,3
32561,0,1,3,4,3,2,0,5,0
32562,0,2,2,3,0,0,1,7,7
32564,1,0,1,2,1,6,2,1,9
32565,0,2,2,0,0,0,5,4,8
32566,0,2,2,3,0,0,1,0,3
32568,0,2,2,3,0,0,1,7,7
32569,0,2,2,3,0,0,1,7,7
32571,0,2,2,3,0,0,1,0,3
32572,0,2,2,3,0,0,1,0,3
32575,0,2,2,3,0,0,1,0,3
32580,1,0,1,2,1,1,4,2,1
32582,0,2,2,3,0,0,1,0,3
32585,0,2,2,3,0,0,1,7,7
32586,0,2,2,3,0,0,1,0,2
32587,0,2,2,0,0,6,5,4,8
32588,0,2,0,1,4,5,3,8,5
32589,1,0,1,2,1,1,4,2,1
32590,0,2,2,3,0,0,1,0,3
32591,0,2,2,3,0,0,1,0,3
32597,0,2,0,1,4,5,3,8,5
32598,0,2,2,3,0,0,1,0,3
32599,0,2,2,0,0,0,5,4,8
32600,0,2,2,0,0,0,5,4,8
32601,0,2,2,3,0,0,1,0,2
32604,0,2,2,3,0,0,1,0,3
32605,1,0,1,2,1,1,4,2,1
32609,0,2,2,3,0,0,1,0,2
32611,0,2,0,1,5,4,7,6,4
32612,1,0,1,2,1,1,4,2,1
32613,0,2,2,3,0,0,1,0,3
32615,0,2,2,3,0,0,1,0,3
32619,0,2,2,3,0,0,1,0,3
32620,0,2,2,3,0,0,1,0,3
32621,0,2,2,3,0,0,1,0,3
32622,0,2,2,3,0,0,1,0,3
32623,1,0,1,2,1,1,4,2,1
32624,0,2,0,1,4,5,3,8,5
32626,0,1,3,4,2,3,6,3,6
32627,0,2,2,3,0,0,1,0,3
32628,0,1,3,4,3,2,0,5,0
32629,0,2,2,3,0,0,1,0,2
32630,0,2,2,3,0,0,1,7,7
32631,0,2,2,3,0,0,1,0,3
32636,0,2,2,3,0,0,1,0,3
32638,0,2,2,3,0,0,1,0,3
32646,0,2,2,3,0,0,1,7,7
32649,0,1,3,4,3,2,0,5,0
32652,1,0,0,0,1,6,2,1,9
32657,1,0,1,2,1,6,2,1,9
32658,0,1,3,4,3,2,0,5,0
32659,0,2,2,3,0,0,1,7,7
32660,0,2,0,1,5,4,7,6,4
32661,0,2,2,3,0,0,1,7,7
32664,0,2,2,3,0,0,1,0,3
32665,0,2,2,3,0,0,1,0,3
32666,0,2,2,3,0,0,1,0,3
32670,0,2,2,3,0,0,1,0,3
32671,0,2,2,3,0,0,1,7,7
32675,0,2,2,3,0,0,1,0,3
32676,0,2,2,3,0,0,1,0,2
32677,0,2,0,1,5,4,7,6,4
32680,1,0,1,2,1,1,4,2,1
32681,1,0,1,2,1,1,4,2,1
32687,0,1,3,4,2,3,6,3,6
32689,1,0,1,2,1,1,4,2,1
32690,0,2,2,3,0,0,1,7,7
32691,0,2,2,3,0,0,1,0,3
32692,0,2,2,3,0,0,1,7,7
32693,0,2,2,3,0,0,1,0,3
32694,0,2,2,3,0,0,1,0,3
32696,1,0,1,2,1,1,4,2,1
32697,0,2,2,3,0,0,1,0,3
32699,0,2,2,3,0,0,1,0,3
32702,0,2,2,3,0,0,1,0,3
32704,0,2,2,0,0,6,5,4,8
32707,0,2,2,3,0,0,1,7,7
32708,0,2,2,3,0,0,1,0,3
32712,0,2,2,3,0,0,1,7,7
32715,0,2,2,0,0,6,5,4,8
32716,0,2,2,3,0,0,1,0,3
32717,0,2,2,0,0,0,5,4,8
32718,1,0,0,0,4,6,2,1,9
32722,0,2,2,0,0,6,5,4,8
32723,1,0,1,2,1,1,4,2,1
32724,0,2,2,3,0,0,1,0,2
32725,0,2,2,3,0,0,1,0,2
32726,0,2,2,3,0,0,1,0,3
32727,1,0,1,2,1,1,4,2,1
32729,1,0,1,2,1,1,4,2,1
32731,0,2,2,3,0,0,1,0,2
32732,0,2,2,3,0,0,1,0,3
32736,0,2,2,3,0,0,1,0,3
32738,0,2,2,3,0,0,1,0,3
32739,1,0,1,2,1,6,2,1,9
32742,0,2,2,3,0,0,1,0,3
32746,1,0,1,2,1,1,4,2,1
32750,0,1,3,4,3,2,0,5,0
32754,0,2,2,3,0,0,1,0,3
32756,0,2,2,3,0,0,1,0,3
32759,1,0,1,2,1,1,4,2,1
32761,0,2,2,0,0,0,5,4,8
32763,0,1,3,4,3,2,0,5,0
32766,0,1,3,4,3,2,0,5,0
32768,1,0,1,2,1,6,2,1,9
32773,0,2,0,1,4,5,3,8,5
32775,0,1,3,4,2,3,6,3,6
32779,0,2,2,3,0,0,1,7,7
32780,0,2,2,3,0,0,1,0,3
32781,0,2,2,3,0,0,1,0,3
32782,1,0,1,2,1,1,4,2,1
32783,0,2,2,3,0,0,1,0,3
32787,0,2,2,3,0,0,1,0,3
32788,0,2,2,3,0,0,1,7,7
32790,1,0,1,2,1,6,2,1,9
32794,1,0,1,2,1,1,4,2,1
32798,0,2,2,3,0,0,1,0,3
32799,0,2,2,3,0,0,1,0,3
32801,0,2,2,3,0,0,1,0,3
32802,1,0,1,2,1,1,4,2,1
32804,0,2,2,3,0,0,1,0,3
32805,1,0,1,2,1,1,4,2,1
32806,0,2,2,3,0,0,1,0,3
32807,0,2,2,3,0,0,1,0,2
32810,0,2,2,3,0,0,1,0,2
32811,0,2,2,0,0,0,5,4,8
32813,1,0,1,2,1,1,4,2,1
32816,0,2,0,1,4,5,3,8,5
32818,0,1,3,4,3,2,0,5,0
32819,0,2,2,3,0,0,1,0,3
32820,0,2,2,3,0,0,1,0,2
32821,0,2,2,3,0,0,1,0,3
32822,1,0,1,2,1,1,4,2,1
32823,0,1,3,4,2,3,6,3,6
32824,0,2,2,3,0,0,1,7,7
32827,0,2,2,3,0,0,1,0,3
32828,0,2,2,3,0,0,1,7,7
32832,0,2,2,3,0,0,1,7,7
32834,1,0,1,2,1,1,4,2,1
32836,0,2,2,3,0,0,1,0,2
32837,1,0,1,2,1,1,4,2,1
32839,1,0,1,2,1,1,4,2,1
32841,1,0,1,2,1,1,4,2,1
32842,1,0,1,2,1,1,4,2,1
32846,1,0,1,2,1,1,4,2,1
32847,1,0,1,2,1,1,4,2,1
32848,1,0,1,2,1,1,4,2,1
32849,0,2,2,3,0,0,1,0,3
32854,0,2,2,3,0,0,1,7,7
32858,0,2,2,3,0,0,1,0,3
32859,0,2,2,3,0,0,1,7,7
32860,0,2,2,3,0,0,1,0,3
32861,0,2,2,3,0,0,1,0,3
32863,0,1,3,4,2,3,6,3,6
32865,0,2,0,1,5,4,7,6,4
32868,0,2,2,3,0,0,1,0,3
32869,0,2,2,3,0,0,1,0,3
32870,0,2,2,3,0,0,1,0,2
32871,0,2,2,0,0,6,5,4,8
32872,0,1,3,4,3,2,0,5,0
32874,1,0,1,2,1,1,4,2,1
32875,0,2,2,3,0,0,1,0,3
32877,1,0,1,2,1,1,4,2,1
32878,1,0,1,2,1,6,2,1,9
32880,1,0,1,2,1,1,4,2,1
32882,0,2,2,3,0,0,1,0,3
32883,0,2,2,0,0,0,5,4,8
32888,0,2,0,1,4,5,3,8,5
32889,1,0,1,2,1,6,2,1,9
32892,1,0,1,2,1,1,4,2,1
32893,1,0,1,2,1,1,4,2,1
32894,0,2,2,3,0,0,1,0,3
32895,0,2,2,0,0,0,5,4,8
32899,1,0,1,2,1,1,4,2,1
32900,0,2,2,0,0,0,5,4,8
32903,1,0,1,2,1,6,2,1,9
32904,0,2,2,3,0,0,1,0,3
32908,0,1,3,4,2,3,6,3,6
32910,1,0,1,2,1,6,2,1,9
32911,1,0,1,2,1,1,4,2,1
32914,0,2,2,3,0,0,1,0,3
32915,1,0,1,2,1,1,4,2,1
32916,0,2,2,3,0,0,1,7,7
32917,0,2,2,3,0,0,1,7,7
32918,1,0,1,2,1,1,4,2,1
32921,1,0,1,2,1,6,2,1,9
32925,0,2,2,3,0,0,1,7,7
32927,0,2,2,3,0,0,1,0,3
32928,1,0,1,2,1,1,4,2,1
32930,0,2,2,3,0,0,1,0,3
32932,0,2,2,3,0,0,1,7,7
32933,0,1,3,4,2,3,6,3,6
32936,0,2,0,1,4,5,3,8,5
32938,0,2,2,3,0,0,1,7,7
32943,0,2,2,3,0,0,1,0,3
32945,0,2,0,1,4,5,3,8,5
32946,1,0,1,2,1,1,4,2,1
32949,0,2,2,3,0,0,1,0,3
32950,0,2,2,3,0,0,1,0,3
32954,0,2,2,3,0,0,1,7,7
32958,1,0,1,2,1,1,4,2,1
32960,0,2,2,3,0,0,1,0,3
32961,0,2,2,3,0,0,1,0,2
32963,0,2,2,3,0,0,1,0,3
32964,0,2,2,3,0,0,1,0,3
32966,0,2,2,3,0,0,1,0,3
32968,0,2,2,0,0,0,5,4,8
32969,0,2,2,3,0,0,1,0,3
32970,0,2,0,1,4,5,3,8,5
32971,1,0,1,2,1,6,2,1,9
32972,1,0,1,2,1,1,4,2,1
32973,0,2,2,3,0,0,1,7,7
32975,0,2,2,3,0,0,1,7,7
32976,0,1,3,4,2,3,6,3,6
32977,1,0,1,2,1,1,4,2,1
32980,0,2,2,3,0,0,1,0,3
32981,0,2,2,3,0,0,1,0,3
32982,0,2,2,3,0,0,1,0,2
32983,0,2,2,3,0,0,1,0,2
32984,0,1,3,4,3,2,0,5,0
32985,0,2,2,3,0,0,1,0,3
32986,1,0,1,2,1,1,4,2,1
32987,0,2,2,3,0,0,1,0,3
32991,0,2,2,3,0,0,1,7,7
32993,0,2,2,3,0,0,1,0,3
32994,0,2,2,3,0,0,1,0,3
32996,1,0,1,2,1,1,4,2,1
32997,0,2,2,3,0,0,1,7,7
33000,0,2,2,3,0,0,1,7,7
33001,0,2,2,0,0,0,5,4,8
33002,0,2,2,3,0,0,1,0,3
33004,0,2,2,3,0,0,1,0,3
33006,0,2,2,3,0,0,1,0,2
33007,0,1,3,4,3,2,0,5,0
33009,0,2,2,3,0,0,1,7,7
33010,0,2,2,3,0,0,1,0,3
33011,0,2,2,3,0,0,1,7,7
33015,0,2,2,3,0,0,1,0,3
33016,0,2,2,3,0,0,1,0,2
33017,1,0,1,2,1,1,4,2,1
33018,0,2,2,3,0,0,1,0,3
33019,0,2,2,3,0,0,1,0,2
33023,0,2,2,3,0,0,1,0,2
33024,0,2,2,0,0,0,5,4,8
33026,0,2,2,3,0,0,1,7,7
33027,0,2,2,3,0,0,1,7,7
33028,0,1,3,4,2,3,6,3,6
33031,0,2,2,3,0,0,1,0,2
33032,0,2,2,3,0,0,1,0,2
33033,1,0,1,2,1,1,4,2,1
33034,0,2,2,3,0,0,1,7,7
33035,0,2,2,3,0,0,1,0,3
33039,1,0,1,2,1,1,4,2,1
33041,0,2,2,3,0,0,1,0,2
33044,0,2,2,3,0,0,1,7,7
33045,1,0,1,2,1,6,2,1,9
33046,1,0,1,2,1,1,4,2,1
33047,0,2,2,3,0,0,1,0,3
33049,1,0,1,2,1,1,4,2,1
33050,0,2,0,1,4,5,3,8,5
33057,0,1,3,4,3,2,0,5,0
33058,1,0,1,2,1,1,4,2,1
33059,1,0,1,2,1,6,2,1,9
33062,0,1,3,4,3,2,0,5,0
33064,0,2,2,3,0,0,1,7,7
33069,0,2,2,3,0,0,1,0,3
33070,0,1,3,4,3,2,0,5,0
33071,0,2,2,3,0,0,1,0,3
33073,1,0,1,2,1,1,4,2,1
33074,0,2,2,3,0,0,1,7,7
33077,0,2,2,3,0,0,1,7,7
33078,0,2,2,3,0,0,1,7,7
33080,0,2,2,3,0,1,4,0,2
33081,1,0,1,2,1,1,4,2,1
33085,0,2,2,3,0,0,1,7,7
33086,0,2,2,0,0,0,5,4,8
33087,0,2,2,3,0,0,1,0,3
33088,0,1,3,4,2,3,6,3,6
33089,0,2,2,0,0,0,5,4,8
33090,0,2,2,3,0,0,1,0,3
33092,0,2,2,3,0,0,1,0,3
33093,0,2,2,3,0,0,1,7,7
33094,0,2,2,3,0,0,1,7,7
33095,1,0,1,2,1,1,4,2,1
33096,0,2,2,3,0,0,1,0,3
33097,1,0,1,2,1,1,4,2,1
33101,1,0,1,2,1,1,4,2,1
33103,0,2,2,3,0,0,1,0,3
33106,0,1,3,4,4,5,3,8,5
33107,1,0,1,2,1,1,4,2,1
33108,0,2,2,0,0,0,5,4,8
33109,1,0,1,2,1,1,4,2,1
33111,0,2,2,3,0,0,1,0,3
33117,0,1,3,4,2,3,6,3,6
33118,0,2,2,3,0,0,1,0,3
33120,0,2,2,3,0,0,1,7,7
33123,0,2,2,3,0,0,1,0,3
33125,0,2,2,3,0,0,1,7,7
33127,1,0,1,2,1,1,4,2,1
33129,0,2,2,3,0,0,1,0,2
33131,0,2,0,1,4,5,3,8,5
33137,0,2,2,3,0,0,1,0,3
33141,0,2,0,1,5,4,7,6,4
33142,0,2,2,3,0,0,1,0,3
33143,0,2,2,3,0,0,1,7,7
33144,0,2,2,3,0,0,1,7,7
33148,0,2,0,1,5,4,7,6,4
33149,0,2,2,3,0,0,1,0,3
33151,0,2,2,0,0,0,5,4,8
33153,0,1,3,4,3,2,0,5,0
33154,1,0,1,2,1,1,4,2,1
33156,0,2,2,3,0,0,1,7,7
33157,1,0,1,2,1,1,4,2,1
33159,1,0,1,2,1,1,4,2,1
33160,1,0,1,2,1,1,4,2,1
33161,1,0,1,2,1,1,4,2,1
33163,0,2,0,1,5,4,7,6,4
33166,0,2,2,3,0,0,1,7,7
33169,0,2,2,3,0,0,1,0,3
33171,0,2,2,3,0,0,1,0,3
33172,0,2,0,1,4,5,3,8,5
33174,0,2,2,3,0,0,1,0,2
33176,0,2,2,3,0,0,1,0,3
33180,1,0,1,2,1,1,4,2,1
33181,0,2,2,3,0,0,1,0,3
33182,1,0,1,2,1,1,4,2,1
33187,0,2,2,3,0,0,1,0,3
33191,0,2,2,3,0,0,1,0,3
33192,0,2,2,3,0,0,1,0,3
33197,0,2,2,3,0,0,1,0,2
33199,0,1,3,4,3,2,0,5,0
33203,1,0,1,2,1,1,4,2,1
33206,0,2,2,0,0,0,5,4,8
33208,0,2,2,3,0,0,1,7,7
33210,1,0,1,2,1,1,4,2,1
33213,0,1,3,4,2,3,6,3,6
33216,0,2,2,3,0,0,1,0,3
33219,0,2,2,0,0,0,5,4,8
33221,1,0,1,2,1,1,4,2,1
33222,1,0,1,2,1,1,4,2,1
33227,0,2,2,3,0,0,1,0,2
33229,0,2,2,3,0,0,1,0,2
33230,0,2,2,3,0,0,1,0,2
33231,0,2,2,3,0,0,1,0,2
33234,0,2,2,3,0,0,1,0,2
33235,0,2,2,3,0,0,1,0,3
33239,0,2,2,3,0,0,1,0,3
33244,1,0,1,2,1,1,4,2,1
33246,1,0,1,2,1,1,4,2,1
33249,1,0,1,2,1,1,4,2,1
33252,0,1,3,4,3,2,0,5,0
33253,1,0,1,2,1,1,4,2,1
33254,0,1,3,4,3,2,0,5,0
33257,0,1,3,4,3,2,0,5,0
33259,0,2,2,3,0,0,1,0,3
33260,0,2,2,3,0,0,1,7,7
33261,0,2,2,3,0,0,1,0,3
33262,0,1,3,4,3,2,0,5,0
33263,0,1,3,4,2,3,6,3,6
33265,0,2,2,3,0,0,1,0,2
33266,0,2,2,3,0,0,1,7,7
33267,0,2,2,3,0,0,1,0,3
33268,1,0,1,2,1,1,4,2,1
33269,0,2,2,3,0,0,1,0,3
33272,0,1,3,4,2,3,6,3,6
33273,0,2,2,3,0,0,1,0,3
33275,0,2,2,3,0,0,1,7,7
33276,1,0,1,2,1,6,2,1,9
33278,0,2,2,3,0,0,1,0,3
33283,1,0,1,2,1,1,4,2,1
33284,0,1,3,4,3,2,0,5,0
33288,1,0,1,2,1,1,4,2,1
33292,0,2,2,3,0,0,1,0,2
33293,0,1,3,4,2,3,6,3,6
33294,0,2,2,3,0,0,1,0,3
33301,1,0,1,2,1,6,2,1,9
33302,1,0,1,2,1,6,2,1,9
33304,1,0,1,2,1,1,4,2,1
33305,0,2,2,3,0,0,1,7,7
33306,1,0,1,2,1,1,4,2,1
33309,0,2,2,0,0,0,5,4,8
33311,0,2,2,0,0,0,5,4,8
33312,0,2,2,3,0,0,1,0,3
33314,1,0,1,2,1,1,4,2,1
33316,1,0,1,2,1,1,4,2,1
33317,0,2,2,3,0,0,1,7,7
33321,0,2,2,3,0,0,1,0,3
33323,0,1,3,4,2,3,6,3,6
33324,0,1,3,4,3,2,0,5,0
33325,0,2,2,3,0,0,1,0,3
33326,1,0,1,2,1,6,2,1,9
33327,1,0,1,2,1,1,4,2,1
33330,0,2,2,3,0,0,1,0,3
33331,0,2,2,3,0,0,1,0,3
33335,1,0,1,2,1,1,4,2,1
33337,0,2,2,3,0,0,1,0,3
33338,0,2,2,3,0,0,1,0,3
33340,1,0,1,2,1,6,2,1,9
33341,0,2,0,1,5,4,7,6,4
33342,0,2,2,3,0,0,1,7,7
33343,0,1,3,4,2,3,6,3,6
33344,0,2,2,3,0,0,1,0,3
33348,0,2,2,3,0,0,1,0,3
33349,1,0,1,2,1,1,4,2,1
33351,1,0,1,2,1,1,4,2,1
33352,0,2,2,3,0,0,1,0,3
33356,0,1,3,4,3,2,0,5,0
33357,0,2,2,3,0,0,1,0,2
33358,0,2,2,0,0,0,5,4,8
33359,0,2,2,3,0,0,1,0,3
33360,0,2,2,3,0,0,1,7,7
33363,0,2,2,3,0,0,1,7,7
33364,1,0,1,2,1,1,4,2,1
33366,1,0,1,2,1,1,4,2,1
33367,1,0,1,2,1,1,4,2,1
33368,0,2,2,0,0,0,5,4,8
33369,0,2,2,3,0,0,1,0,3
33370,0,1,3,4,3,2,0,5,0
33373,1,0,1,2,1,1,4,2,1
33374,0,2,2,3,0,0,1,0,3
33375,0,2,2,3,0,0,1,0,3
33376,0,2,2,0,0,0,5,4,8
33377,0,2,2,3,0,0,1,0,3
33378,1,0,1,2,1,1,4,2,1
33379,1,0,1,2,1,1,4,2,1
33380,0,2,2,0,0,0,5,4,8
33381,0,2,2,3,0,0,1,0,3
33382,1,0,1,2,1,1,4,2,1
33383,0,2,2,3,0,0,1,0,3
33384,0,2,2,3,0,0,1,0,3
33387,1,0,1,2,1,1,4,2,1
33388,0,2,2,3,0,0,1,0,2
33390,1,0,1,2,1,1,4,2,1
33392,1,0,1,2,1,1,4,2,1
33394,0,2,0,1,4,5,3,8,5
33395,0,2,2,3,0,0,1,0,3
33396,0,1,3,4,3,2,0,5,0
33397,1,0,1,2,1,6,2,1,9
33398,1,0,1,2,1,6,2,1,9
33400,0,2,2,3,0,0,1,0,2
33401,0,2,2,3,0,0,1,0,3
33404,0,2,2,3,0,0,1,0,3
33405,0,2,2,3,0,0,1,0,3
33406,0,1,3,4,3,2,0,5,0
33407,0,2,2,3,0,0,1,0,3
33408,1,0,1,2,1,1,4,2,1
33409,1,0,1,2,1,1,4,2,1
33412,0,2,2,3,0,0,1,0,2
33415,0,2,2,3,0,0,1,0,3
33416,0,2,2,3,0,0,1,0,3
33417,1,0,1,2,1,1,4,2,1
33418,0,2,2,3,0,0,1,7,7
33420,1,0,1,2,1,1,4,2,1
33421,0,2,2,3,0,0,1,0,3
33422,0,1,3,4,3,2,0,5,0
33423,0,2,2,3,0,0,1,0,3
33424,0,2,2,0,0,6,5,4,8
33429,1,0,1,2,1,1,4,2,1
33433,1,0,1,2,1,1,4,2,1
33434,1,0,1,2,1,1,4,2,1
33435,0,2,2,3,0,0,1,0,3
33437,1,0,1,2,1,1,4,2,1
33441,0,2,2,3,0,0,1,0,2
33445,0,2,2,3,2,3,6,3,2
33446,0,1,3,4,3,2,0,5,0
33447,0,2,2,0,0,6,5,4,8
33448,0,2,2,3,0,0,1,7,7
33450,1,0,1,2,1,6,2,1,9
33455,0,2,0,1,5,4,7,6,4
33456,1,0,1,2,1,1,4,2,1
33457,0,2,0,1,4,5,3,8,5
33459,1,0,1,2,1,1,4,2,1
33460,0,2,2,3,0,0,1,7,7
33462,0,1,3,4,3,2,0,5,0
33464,0,1,3,4,3,2,0,5,0
33465,0,1,3,4,3,2,0,5,0
33467,1,0,1,2,1,6,2,1,9
33468,1,0,1,2,1,1,4,2,1
33469,0,2,2,3,0,0,1,0,3
33476,0,2,2,3,0,0,1,7,7
33477,0,2,2,3,0,0,1,0,3
33478,0,2,0,1,5,4,7,6,4
33479,1,0,1,2,1,1,4,2,1
33480,0,2,0,1,5,4,7,6,4
33481,0,2,2,3,0,0,1,0,3
33483,0,2,2,3,0,0,1,0,2
33484,1,0,1,2,1,1,4,2,1
33485,0,2,0,1,5,4,7,6,4
33486,1,0,1,2,1,6,2,1,9
33489,0,2,2,3,0,0,1,7,7
33491,0,2,0,1,4,5,3,8,5
33492,0,2,2,3,0,0,1,7,7
33493,0,2,0,1,5,4,7,6,4
33494,1,0,1,2,1,1,4,2,1
33496,0,2,2,3,0,0,1,0,2
33499,0,2,2,3,0,0,1,0,3
33501,0,2,2,0,0,0,5,4,8
33502,0,2,0,1,5,4,7,6,4
33504,0,1,3,4,3,2,0,5,0
33507,0,2,2,3,0,0,1,0,3
33512,0,2,0,1,5,4,7,6,4
33513,0,2,2,3,0,0,1,0,2
33518,0,2,2,3,0,0,1,0,3
33521,0,2,2,0,0,0,5,4,8
33523,0,2,2,3,0,0,1,7,7
33524,0,2,2,3,0,0,1,0,3
33525,0,2,2,3,0,0,1,7,7
33526,1,0,1,2,1,1,4,2,1
33529,0,1,3,4,2,3,6,3,6
33532,1,0,1,2,1,1,4,2,1
33533,0,2,2,3,0,0,1,0,2
33535,0,2,2,3,0,0,1,0,3
33540,0,2,2,3,0,0,1,0,2
33542,1,0,1,2,1,1,4,2,1
33547,0,2,2,0,0,0,5,4,8
33548,0,2,2,3,0,0,1,0,3
33549,0,2,0,1,4,5,3,8,5
33550,0,2,2,3,0,0,1,7,7
33551,0,2,2,3,0,0,1,0,3
33554,0,2,2,3,0,0,1,0,3
33556,0,2,2,3,0,0,1,0,3
33557,0,2,2,0,0,0,5,4,8
33565,0,2,2,3,0,0,1,0,2
33567,0,2,2,3,0,0,1,0,3
33569,0,2,2,3,0,0,1,0,2
33570,0,2,2,3,0,0,1,0,3
33572,0,2,2,0,0,0,5,4,8
33574,0,2,2,0,0,0,5,4,8
33575,0,2,2,3,0,0,1,0,3
33578,0,2,2,3,0,0,1,0,3
33579,0,2,2,3,0,0,1,0,3
33582,0,2,2,3,0,0,1,7,7
33583,0,2,2,3,0,0,1,0,3
33584,0,2,2,3,0,0,1,0,2
33586,1,0,1,2,1,6,2,1,9
33587,0,2,2,3,0,0,1,0,3
33588,0,2,2,3,0,0,1,7,7
33589,0,2,2,3,0,0,1,0,3
33591,1,0,1,2,1,1,4,2,1
33595,0,2,2,3,0,0,1,0,3
33596,0,2,2,3,0,0,1,0,3
33597,0,2,2,3,0,0,1,0,2
33598,0,2,0,1,4,5,3,8,5
33599,0,2,2,3,0,0,1,0,3
33602,0,2,2,0,0,0,5,4,8
33605,1,0,1,2,1,1,4,2,1
33610,0,2,2,3,0,0,1,0,2
33611,0,2,2,3,0,0,1,7,7
33612,1,0,1,2,1,1,4,2,1
33614,0,2,2,3,0,0,1,0,2
33615,0,2,2,3,0,0,1,7,7
33622,0,2,2,3,0,0,1,7,7
33625,0,1,3,4,3,2,0,5,0
33629,0,2,2,3,0,0,1,0,3
33630,0,2,0,1,4,5,3,8,5
33631,0,2,2,3,0,0,1,0,3
33634,0,2,2,3,0,0,1,0,3
33635,1,0,1,2,1,1,4,2,1
33638,0,1,3,4,3,2,0,5,0
33640,0,2,2,3,0,0,1,0,3
33642,0,2,2,0,0,6,5,4,8
33643,0,2,2,3,0,0,1,7,7
33644,0,2,2,3,0,0,1,0,2
33646,0,2,2,3,0,0,1,7,7
33647,0,1,3,4,2,3,6,3,6
33654,0,2,2,3,0,0,1,0,3
33655,0,1,3,4,3,2,0,5,0
33658,0,2,0,1,5,4,7,6,4
33659,0,2,2,3,0,0,1,0,3
33660,0,2,2,3,0,0,1,0,3
33661,0,2,2,0,0,6,5,4,8
33663,1,0,1,2,1,1,4,2,1
33664,1,0,1,2,1,1,4,2,1
33665,0,2,2,3,0,0,1,0,3
33666,0,2,2,3,0,0,1,0,3
33670,0,2,0,1,5,4,7,6,4
33671,1,0,1,2,1,1,4,2,1
33674,0,2,2,3,0,0,1,0,3
33678,0,2,2,3,0,0,1,0,3
33679,1,0,1,2,1,1,4,2,1
33680,0,2,2,3,0,0,1,7,7
33681,0,2,2,3,0,0,1,7,7
33683,0,2,2,3,0,0,1,0,3
33684,0,2,2,3,0,0,1,7,7
33685,1,0,1,2,1,1,4,2,1
33687,0,2,0,1,5,4,7,6,4
